run_id,task,input_id,depth,condition,paraphrase_idx,position,position_idx,divergence,out_len,base_len,len_ratio,schema_violation,judge_score,base_judge_score,agent_model,backend,embedder
code_review|cr_0|d1|p0|first,code_review,cr_0,1,perturbed,0,first,0,0.1769516468048095,2146,1807,1.1876037631433314,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p1|first,code_review,cr_0,1,perturbed,1,first,0,0.1755740642547607,2279,1807,1.2612064194798007,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p2|first,code_review,cr_0,1,perturbed,2,first,0,0.1359326839447021,1891,1807,1.046485888212507,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p3|first,code_review,cr_0,1,perturbed,3,first,0,0.1730426549911499,1902,1807,1.0525733259546208,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p5|first,code_review,cr_0,1,perturbed,5,first,0,0.1478331089019775,1678,1807,0.9286109573879358,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p4|first,code_review,cr_0,1,perturbed,4,first,0,0.1900594830513,2404,1807,1.33038184836746,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p6|first,code_review,cr_0,1,perturbed,6,first,0,0.1850522756576538,1867,1807,1.0332042058660764,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p7|first,code_review,cr_0,1,perturbed,7,first,0,0.1789085865020752,2301,1807,1.2733812949640289,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p8|first,code_review,cr_0,1,perturbed,8,first,0,0.1609722971916198,2423,1807,1.340896513558384,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_0|d1|p9|first,code_review,cr_0,1,perturbed,9,first,0,0.1810612678527832,3010,1807,1.6657443276148312,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p0|first,code_review,cr_1,1,perturbed,0,first,0,0.1680449247360229,2118,1776,1.1925675675675675,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p2|first,code_review,cr_1,1,perturbed,2,first,0,0.0863210558891296,1696,1776,0.954954954954955,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p1|first,code_review,cr_1,1,perturbed,1,first,0,0.0981076955795288,2221,1776,1.250563063063063,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p3|first,code_review,cr_1,1,perturbed,3,first,0,0.0906802415847778,2667,1776,1.5016891891891893,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p4|first,code_review,cr_1,1,perturbed,4,first,0,0.105200171470642,2625,1776,1.4780405405405406,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p5|first,code_review,cr_1,1,perturbed,5,first,0,0.0937443971633911,1777,1776,1.000563063063063,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p6|first,code_review,cr_1,1,perturbed,6,first,0,0.1889517307281494,1992,1776,1.1216216216216215,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p7|first,code_review,cr_1,1,perturbed,7,first,0,0.1454918980598449,2146,1776,1.2083333333333333,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p8|first,code_review,cr_1,1,perturbed,8,first,0,0.0216158628463745,1665,1776,0.9375,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_1|d1|p9|first,code_review,cr_1,1,perturbed,9,first,0,0.1055697798728942,2564,1776,1.4436936936936935,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p0|first,code_review,cr_2,1,perturbed,0,first,0,0.0519304275512695,2488,1955,1.2726342710997445,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p1|first,code_review,cr_2,1,perturbed,1,first,0,0.0834388732910156,2288,1955,1.1703324808184143,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p2|first,code_review,cr_2,1,perturbed,2,first,0,0.0479211807250976,2066,1955,1.056777493606138,,8,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p3|first,code_review,cr_2,1,perturbed,3,first,0,0.0849276781082153,2460,1955,1.258312020460358,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p5|first,code_review,cr_2,1,perturbed,5,first,0,0.2120948433876037,1762,1955,0.9012787723785166,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p4|first,code_review,cr_2,1,perturbed,4,first,0,0.0668250918388366,2961,1955,1.5145780051150894,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p6|first,code_review,cr_2,1,perturbed,6,first,0,0.1250712871551513,1971,1955,1.0081841432225065,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p7|first,code_review,cr_2,1,perturbed,7,first,0,0.0994640588760376,2189,1955,1.119693094629156,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p8|first,code_review,cr_2,1,perturbed,8,first,0,0.0568034648895263,1930,1955,0.9872122762148338,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_2|d1|p9|first,code_review,cr_2,1,perturbed,9,first,0,0.1213467121124267,3520,1955,1.8005115089514063,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p0|first,code_review,cr_3,1,perturbed,0,first,0,0.0632323026657104,1932,1944,0.9938271604938272,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p1|first,code_review,cr_3,1,perturbed,1,first,0,0.0768525600433349,2328,1944,1.1975308641975309,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p2|first,code_review,cr_3,1,perturbed,2,first,0,0.0527272224426269,1954,1944,1.0051440329218106,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p3|first,code_review,cr_3,1,perturbed,3,first,0,0.0761232376098632,2400,1944,1.2345679012345678,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p5|first,code_review,cr_3,1,perturbed,5,first,0,0.035608172416687,1727,1944,0.8883744855967078,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p4|first,code_review,cr_3,1,perturbed,4,first,0,0.0860671997070312,2294,1944,1.1800411522633745,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p6|first,code_review,cr_3,1,perturbed,6,first,0,0.061308205127716,2069,1944,1.0643004115226338,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p7|first,code_review,cr_3,1,perturbed,7,first,0,0.1133019924163818,2161,1944,1.1116255144032925,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p8|first,code_review,cr_3,1,perturbed,8,first,0,0.0990512371063232,2376,1944,1.2222222222222223,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_3|d1|p9|first,code_review,cr_3,1,perturbed,9,first,0,0.0554502606391906,2777,1944,1.4284979423868314,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p0|first,code_review,cr_4,1,perturbed,0,first,0,0.111368179321289,2127,1646,1.2922235722964763,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p1|first,code_review,cr_4,1,perturbed,1,first,0,0.0677527785301208,1968,1646,1.195625759416768,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p2|first,code_review,cr_4,1,perturbed,2,first,0,0.1252686977386474,1533,1646,0.93134872417983,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p3|first,code_review,cr_4,1,perturbed,3,first,0,0.1150365471839904,2024,1646,1.2296476306196842,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p4|first,code_review,cr_4,1,perturbed,4,first,0,0.1119201779365539,2103,1646,1.2776427703523694,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p5|first,code_review,cr_4,1,perturbed,5,first,0,0.1179671287536621,1506,1646,0.9149453219927096,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p6|first,code_review,cr_4,1,perturbed,6,first,0,0.1120336055755615,1653,1646,1.0042527339003646,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p7|first,code_review,cr_4,1,perturbed,7,first,0,0.122757077217102,1742,1646,1.0583232077764275,,7,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p8|first,code_review,cr_4,1,perturbed,8,first,0,0.1150511503219604,1560,1646,0.9477521263669502,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
code_review|cr_4|d1|p9|first,code_review,cr_4,1,perturbed,9,first,0,0.0898996591567993,2197,1646,1.3347509113001217,,8,8,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p0|first,research_plan,rp_0,1,perturbed,0,first,0,0.1715993881225586,1461,1411,1.0354358610914245,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p1|first,research_plan,rp_0,1,perturbed,1,first,0,0.1598602533340454,1526,1411,1.0815024805102764,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p2|first,research_plan,rp_0,1,perturbed,2,first,0,0.1961588859558105,1505,1411,1.066619418851878,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p3|first,research_plan,rp_0,1,perturbed,3,first,0,0.1322262287139892,1419,1411,1.005669737774628,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p4|first,research_plan,rp_0,1,perturbed,4,first,0,0.143489122390747,1578,1411,1.118355776045358,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p5|first,research_plan,rp_0,1,perturbed,5,first,0,0.2033249139785766,1386,1411,0.9822820694542878,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p6|first,research_plan,rp_0,1,perturbed,6,first,0,0.1877133846282959,1343,1411,0.9518072289156626,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p8|first,research_plan,rp_0,1,perturbed,8,first,0,0.1386618614196777,1519,1411,1.076541459957477,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p7|first,research_plan,rp_0,1,perturbed,7,first,0,0.1869118213653564,1680,1411,1.190644932671864,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_0|d1|p9|first,research_plan,rp_0,1,perturbed,9,first,0,0.1771579980850219,1529,1411,1.0836286321757618,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p0|first,research_plan,rp_1,1,perturbed,0,first,0,0.1034746170043945,1282,1422,0.9015471167369902,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p1|first,research_plan,rp_1,1,perturbed,1,first,0,0.1200910806655883,1288,1422,0.9057665260196904,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p2|first,research_plan,rp_1,1,perturbed,2,first,0,0.0785712003707885,1159,1422,0.8150492264416315,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p3|first,research_plan,rp_1,1,perturbed,3,first,0,0.0659627914428711,1424,1422,1.0014064697609002,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p4|first,research_plan,rp_1,1,perturbed,4,first,0,0.0672565698623657,1240,1422,0.8720112517580872,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p5|first,research_plan,rp_1,1,perturbed,5,first,0,0.0682587623596191,1228,1422,0.8635724331926864,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p6|first,research_plan,rp_1,1,perturbed,6,first,0,0.0513511300086975,1319,1422,0.9275668073136428,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p7|first,research_plan,rp_1,1,perturbed,7,first,0,0.0455009937286376,1409,1422,0.990857946554149,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p8|first,research_plan,rp_1,1,perturbed,8,first,0,0.0884904861450195,1460,1422,1.0267229254571026,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_1|d1|p9|first,research_plan,rp_1,1,perturbed,9,first,0,0.0755020380020141,1413,1422,0.9936708860759492,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p0|first,research_plan,rp_2,1,perturbed,0,first,0,0.0842931866645813,1610,1474,1.0922659430122117,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p1|first,research_plan,rp_2,1,perturbed,1,first,0,0.0821032524108886,1507,1474,1.0223880597014925,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p2|first,research_plan,rp_2,1,perturbed,2,first,0,0.0613535642623901,1454,1474,0.9864314789687924,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p3|first,research_plan,rp_2,1,perturbed,3,first,0,0.0710183382034301,1628,1474,1.1044776119402986,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p4|first,research_plan,rp_2,1,perturbed,4,first,0,0.0672738552093505,1536,1474,1.0420624151967437,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p5|first,research_plan,rp_2,1,perturbed,5,first,0,0.0567430257797241,1422,1474,0.9647218453188604,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p7|first,research_plan,rp_2,1,perturbed,7,first,0,0.1078799962997436,1558,1474,1.056987788331072,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p8|first,research_plan,rp_2,1,perturbed,8,first,0,0.075504183769226,1484,1474,1.006784260515604,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p6|first,research_plan,rp_2,1,perturbed,6,first,0,0.0617085695266723,1544,1474,1.0474898236092265,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_2|d1|p9|first,research_plan,rp_2,1,perturbed,9,first,0,0.0764397382736206,1685,1474,1.14314789687924,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p0|first,research_plan,rp_3,1,perturbed,0,first,0,0.0655442476272583,1367,1482,0.9224021592442644,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p1|first,research_plan,rp_3,1,perturbed,1,first,0,0.0891458988189697,1385,1482,0.9345479082321188,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p2|first,research_plan,rp_3,1,perturbed,2,first,0,0.0965551137924194,1630,1482,1.0998650472334683,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p3|first,research_plan,rp_3,1,perturbed,3,first,0,0.0883928537368774,1522,1482,1.0269905533063428,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p4|first,research_plan,rp_3,1,perturbed,4,first,0,0.0809630155563354,1453,1482,0.9804318488529016,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p5|first,research_plan,rp_3,1,perturbed,5,first,0,0.0567630529403686,1374,1482,0.9271255060728744,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p6|first,research_plan,rp_3,1,perturbed,6,first,0,0.0661872625350952,1394,1482,0.940620782726046,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p7|first,research_plan,rp_3,1,perturbed,7,first,0,0.0716016292572021,1630,1482,1.0998650472334683,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p8|first,research_plan,rp_3,1,perturbed,8,first,0,0.0833893418312072,1471,1482,0.9925775978407556,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_3|d1|p9|first,research_plan,rp_3,1,perturbed,9,first,0,0.0643317699432373,1407,1482,0.9493927125506072,,7,7,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p0|first,research_plan,rp_4,1,perturbed,0,first,0,0.1458745002746582,1511,1329,1.1369450714823175,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p1|first,research_plan,rp_4,1,perturbed,1,first,0,0.1687042713165283,1449,1329,1.090293453724605,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p2|first,research_plan,rp_4,1,perturbed,2,first,0,0.0710543394088745,1606,1329,1.2084273890142965,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p3|first,research_plan,rp_4,1,perturbed,3,first,0,0.0873575210571289,1493,1329,1.1234010534236267,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p4|first,research_plan,rp_4,1,perturbed,4,first,0,0.0854996442794799,1478,1329,1.1121143717080513,,7,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p5|first,research_plan,rp_4,1,perturbed,5,first,0,0.1522459983825683,1302,1329,0.979683972911964,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p6|first,research_plan,rp_4,1,perturbed,6,first,0,0.1661227345466613,1468,1329,1.1045899172310008,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p7|first,research_plan,rp_4,1,perturbed,7,first,0,0.0933080315589904,1526,1329,1.1482317531978932,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p8|first,research_plan,rp_4,1,perturbed,8,first,0,0.1254459619522094,1384,1329,1.041384499623777,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
research_plan|rp_4|d1|p9|first,research_plan,rp_4,1,perturbed,9,first,0,0.1135807037353515,1701,1329,1.2799097065462754,,8,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p3|first,summarization,sum_0,1,perturbed,3,first,0,0.262992799282074,507,784,0.6466836734693877,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p4|first,summarization,sum_0,1,perturbed,4,first,0,0.0354965925216674,740,784,0.9438775510204082,,10,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p5|first,summarization,sum_0,1,perturbed,5,first,0,0.2642177939414978,503,784,0.6415816326530612,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p6|first,summarization,sum_0,1,perturbed,6,first,0,0.0152266025543212,774,784,0.9872448979591836,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p7|first,summarization,sum_0,1,perturbed,7,first,0,0.0873353481292724,598,784,0.7627551020408163,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p8|first,summarization,sum_0,1,perturbed,8,first,0,0.0016655921936035,790,784,1.0076530612244898,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_0|d1|p9|first,summarization,sum_0,1,perturbed,9,first,0,0.0,784,784,1.0,,9,9,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p3|first,summarization,sum_1,1,perturbed,3,first,0,0.1022136211395263,371,611,0.6072013093289689,,8,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p4|first,summarization,sum_1,1,perturbed,4,first,0,0.0921246409416198,600,611,0.9819967266775778,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p5|first,summarization,sum_1,1,perturbed,5,first,0,0.105316162109375,326,611,0.5335515548281505,,8,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p6|first,summarization,sum_1,1,perturbed,6,first,0,0.0996214151382446,377,611,0.6170212765957447,,9,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p7|first,summarization,sum_1,1,perturbed,7,first,0,0.147883653640747,873,611,1.4288052373158755,,7,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p8|first,summarization,sum_1,1,perturbed,8,first,0,0.1214879155158996,337,611,0.5515548281505729,,8,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_1|d1|p9|first,summarization,sum_1,1,perturbed,9,first,0,0.0399321317672729,748,611,1.2242225859247136,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p3|first,summarization,sum_2,1,perturbed,3,first,0,0.1233654022216796,575,798,0.7205513784461153,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p4|first,summarization,sum_2,1,perturbed,4,first,0,0.0129321813583374,833,798,1.043859649122807,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p5|first,summarization,sum_2,1,perturbed,5,first,0,0.0857365727424621,536,798,0.6716791979949874,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p6|first,summarization,sum_2,1,perturbed,6,first,0,0.1188513040542602,661,798,0.8283208020050126,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p7|first,summarization,sum_2,1,perturbed,7,first,0,0.078601598739624,824,798,1.0325814536340852,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p8|first,summarization,sum_2,1,perturbed,8,first,0,0.0209463834762573,762,798,0.9548872180451128,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
summarization|sum_2|d1|p9|first,summarization,sum_2,1,perturbed,9,first,0,0.0,798,798,1.0,,10,10,claude-haiku-4-5-20251001,anthropic,all-MiniLM-L6-v2
